Report Number,Date Reported,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,Date Case Closed,Year,Month,Day,Hour,Latitude_x,Longitude_x,Latitude_y,Longitude_y,Latitude,Longitude
704,,2020-01-30 07:00:00,30-01-2020 07:26,Kolkata,302,VANDALISM,79,M,Knife,Other Crime,6,Yes,2020-03-09 13:00:00,2020,1,30,,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
707,,2020-01-30 10:00:00,31-01-2020 06:31,Thane,253,DOMESTIC VIOLENCE,69,F,Other,Violent Crime,11,Yes,2020-03-13 21:00:00,2020,1,30,,19.1943294,72.9701779,19.1943294,72.9701779,19.1943294,72.9701779
708,,2020-01-30 11:00:00,31-01-2020 01:24,Ludhiana,517,ILLEGAL POSSESSION,24,M,Explosives,Other Crime,5,Yes,2020-03-12 14:00:00,2020,1,30,,30.9090157,75.851601,30.9090157,75.851601,30.9090157,75.851601
711,2020-02-02 02:00:00,2020-01-30 14:00:00,30-01-2020 17:48,Mumbai,106,TRAFFIC VIOLATION,46,F,Blunt Object,Traffic Fatality,15,Yes,2020-02-25 02:00:00,2020,1,30,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
714,,2020-01-30 17:00:00,30-01-2020 17:34,Bangalore,186,ARSON,10,F,Other,Fire Accident,16,Yes,2020-04-09 23:00:00,2020,1,30,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
716,2020-02-02 16:00:00,2020-01-30 19:00:00,31-01-2020 06:07,Bangalore,593,PUBLIC INTOXICATION,30,M,Firearm,Other Crime,3,Yes,2020-02-29 16:00:00,2020,1,30,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
719,2020-01-02 21:00:00,2020-01-30 22:00:00,31-01-2020 00:13,Surat,420,ASSAULT,57,M,Unknown,Violent Crime,1,Yes,2020-03-17 21:00:00,2020,1,30,,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
721,2020-02-02 05:00:00,2020-01-31 00:00:00,31-01-2020 17:49,Chennai,436,VANDALISM,11,M,Blunt Object,Other Crime,3,Yes,2020-04-28 05:00:00,2020,1,31,,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
722,,2020-01-31 01:00:00,31-01-2020 11:31,Bangalore,403,ARSON,46,F,Knife,Fire Accident,13,Yes,2020-03-15 16:00:00,2020,1,31,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
723,2020-02-02 13:00:00,2020-01-31 02:00:00,31-01-2020 05:45,Meerut,517,COUNTERFEITING,47,F,Other,Other Crime,7,Yes,2020-03-31 13:00:00,2020,1,31,,29.0018557,77.7679671,29.0018557,77.7679671,29.0018557,77.7679671
724,2020-01-02 05:00:00,2020-01-31 03:00:00,01-02-2020 02:17,Patna,254,ROBBERY,21,M,Other,Violent Crime,9,Yes,2020-04-17 05:00:00,2020,1,31,2.0,25.6093239,85.1235252,25.6093239,85.1235252,25.6093239,85.1235252
730,2020-02-02 08:00:00,2020-01-31 09:00:00,31-01-2020 22:24,Bangalore,546,CYBERCRIME,11,F,Poison,Other Crime,3,Yes,2020-04-27 08:00:00,2020,1,31,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
731,2020-02-02 05:00:00,2020-01-31 10:00:00,01-02-2020 04:49,Surat,560,EXTORTION,51,M,Explosives,Other Crime,10,Yes,2020-03-27 05:00:00,2020,1,31,4.0,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
732,2020-01-02 18:00:00,2020-01-31 11:00:00,31-01-2020 22:08,Bangalore,284,ASSAULT,51,F,Blunt Object,Violent Crime,11,Yes,2020-03-14 18:00:00,2020,1,31,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
734,2020-01-02 00:00:00,2020-01-31 13:00:00,31-01-2020 21:23,Surat,453,ROBBERY,16,M,Poison,Violent Crime,11,Yes,2020-06-03 00:00:00,2020,1,31,,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
735,2020-02-02 11:00:00,2020-01-31 14:00:00,01-02-2020 06:43,Delhi,337,ROBBERY,27,M,Knife,Violent Crime,2,Yes,2020-03-24 11:00:00,2020,1,31,6.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
740,2020-02-02 02:00:00,2020-01-31 19:00:00,01-02-2020 09:41,Bangalore,292,PUBLIC INTOXICATION,22,F,Firearm,Other Crime,3,Yes,2020-02-04 02:00:00,2020,1,31,9.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
741,2020-02-02 07:00:00,2020-01-31 20:00:00,01-02-2020 18:16,Bangalore,428,COUNTERFEITING,78,F,Poison,Other Crime,6,Yes,2020-02-18 07:00:00,2020,1,31,18.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
742,2020-02-02 22:00:00,2020-01-31 21:00:00,01-02-2020 14:51,Ahmedabad,502,DOMESTIC VIOLENCE,62,M,Poison,Violent Crime,3,Yes,2020-03-21 22:00:00,2020,1,31,14.0,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
745,2020-03-02 11:00:00,2020-02-01 00:00:00,01-02-2020 23:29,Bangalore,439,FRAUD,43,F,Knife,Other Crime,3,Yes,2020-03-20 11:00:00,2020,2,1,23.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
746,2020-03-02 16:00:00,2020-02-01 01:00:00,02-02-2020 00:22,Delhi,242,FRAUD,12,F,Other,Other Crime,16,Yes,2020-04-07 16:00:00,2020,2,1,0.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
748,2020-03-02 14:00:00,2020-02-01 03:00:00,01-02-2020 22:14,Agra,317,BURGLARY,22,F,Blunt Object,Other Crime,19,Yes,2020-07-04 14:00:00,2020,2,1,22.0,27.1752554,78.0098161,27.1752554,78.0098161,27.1752554,78.0098161
750,2020-03-02 20:00:00,2020-02-01 05:00:00,01-02-2020 10:18,Ludhiana,131,COUNTERFEITING,59,M,Blunt Object,Other Crime,12,Yes,2020-02-17 20:00:00,2020,2,1,10.0,30.9090157,75.851601,30.9090157,75.851601,30.9090157,75.851601
753,2020-03-02 01:00:00,2020-02-01 08:00:00,01-02-2020 09:13,Hyderabad,357,ILLEGAL POSSESSION,20,F,Other,Other Crime,16,Yes,2020-03-29 01:00:00,2020,2,1,9.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
754,2020-03-02 09:00:00,2020-02-01 09:00:00,01-02-2020 17:29,Mumbai,173,VEHICLE - STOLEN,66,F,Poison,Violent Crime,8,Yes,2020-04-13 09:00:00,2020,2,1,17.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
755,2020-01-02 12:00:00,2020-02-01 10:00:00,02-02-2020 06:03,Delhi,471,FRAUD,14,F,Unknown,Other Crime,12,Yes,2020-02-14 12:00:00,2020,2,1,6.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
756,2020-03-02 11:00:00,2020-02-01 11:00:00,02-02-2020 10:30,Delhi,204,DOMESTIC VIOLENCE,50,F,Unknown,Violent Crime,7,Yes,2020-02-18 11:00:00,2020,2,1,10.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
757,2020-03-02 11:00:00,2020-02-01 12:00:00,02-02-2020 05:34,Kolkata,375,CYBERCRIME,51,F,Other,Other Crime,9,Yes,2020-03-02 11:00:00,2020,2,1,5.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
759,2020-02-02 09:00:00,2020-02-01 14:00:00,02-02-2020 02:07,Kanpur,146,KIDNAPPING,73,F,Explosives,Other Crime,11,Yes,2020-04-28 09:00:00,2020,2,1,2.0,26.4609135,80.3217588,26.4609135,80.3217588,26.4609135,80.3217588
761,2020-03-02 22:00:00,2020-02-01 16:00:00,01-02-2020 19:27,Ghaziabad,410,CYBERCRIME,15,M,Blunt Object,Other Crime,11,Yes,2020-04-03 22:00:00,2020,2,1,19.0,28.7749966,77.4586967,28.7749966,77.4586967,28.7749966,77.4586967
766,2020-02-02 17:00:00,2020-02-01 21:00:00,02-02-2020 10:56,Thane,120,DRUG OFFENSE,68,M,Other,Other Crime,2,Yes,2020-03-04 17:00:00,2020,2,1,10.0,19.1943294,72.9701779,19.1943294,72.9701779,19.1943294,72.9701779
767,2020-02-02 03:00:00,2020-02-01 22:00:00,02-02-2020 20:28,Chennai,129,ARSON,69,F,Knife,Fire Accident,5,Yes,2020-02-22 03:00:00,2020,2,1,20.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
768,2020-04-02 03:00:00,2020-02-01 23:00:00,02-02-2020 20:30,Chennai,258,TRAFFIC VIOLATION,43,F,Poison,Traffic Fatality,6,Yes,2020-03-02 03:00:00,2020,2,1,20.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
771,2020-02-02 15:00:00,2020-02-02 02:00:00,02-02-2020 12:28,Nagpur,435,DOMESTIC VIOLENCE,11,M,Other,Violent Crime,17,Yes,2020-03-17 15:00:00,2020,2,2,12.0,21.1498134,79.0820556,21.1498134,79.0820556,21.1498134,79.0820556
772,2020-02-02 13:00:00,2020-02-02 03:00:00,02-02-2020 14:41,Mumbai,543,VANDALISM,51,F,Knife,Other Crime,11,Yes,2020-02-27 13:00:00,2020,2,2,14.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
773,2020-03-02 19:00:00,2020-02-02 04:00:00,02-02-2020 15:08,Ludhiana,552,DRUG OFFENSE,25,F,Firearm,Other Crime,10,Yes,2020-02-19 19:00:00,2020,2,2,15.0,30.9090157,75.851601,30.9090157,75.851601,30.9090157,75.851601
775,2020-03-02 15:00:00,2020-02-02 06:00:00,02-02-2020 08:40,Mumbai,372,IDENTITY THEFT,34,M,Explosives,Violent Crime,18,Yes,2020-02-12 15:00:00,2020,2,2,8.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
776,2020-02-02 08:00:00,2020-02-02 07:00:00,02-02-2020 22:56,Bhopal,572,PUBLIC INTOXICATION,78,F,Unknown,Other Crime,10,Yes,2020-02-21 08:00:00,2020,2,2,22.0,23.2584857,77.401989,23.2584857,77.401989,23.2584857,77.401989
777,2020-03-02 09:00:00,2020-02-02 08:00:00,02-02-2020 17:03,Visakhapatnam,220,FRAUD,70,F,Explosives,Other Crime,1,Yes,2020-03-23 09:00:00,2020,2,2,17.0,17.6935526,83.2921297,17.6935526,83.2921297,17.6935526,83.2921297
779,2020-04-02 02:00:00,2020-02-02 10:00:00,02-02-2020 17:53,Delhi,155,FRAUD,15,F,Explosives,Other Crime,10,Yes,2020-04-22 02:00:00,2020,2,2,17.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
784,2020-04-02 09:00:00,2020-02-02 15:00:00,03-02-2020 13:52,Kolkata,479,ILLEGAL POSSESSION,40,F,Unknown,Other Crime,14,Yes,2020-02-16 09:00:00,2020,2,2,13.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
786,2020-03-02 03:00:00,2020-02-02 17:00:00,02-02-2020 22:04,Mumbai,432,BURGLARY,44,F,Blunt Object,Other Crime,5,Yes,2020-06-13 03:00:00,2020,2,2,22.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
788,2020-02-02 20:00:00,2020-02-02 19:00:00,03-02-2020 14:40,Nagpur,260,ILLEGAL POSSESSION,46,M,Knife,Other Crime,18,Yes,2020-02-20 20:00:00,2020,2,2,14.0,21.1498134,79.0820556,21.1498134,79.0820556,21.1498134,79.0820556
789,2020-05-02 15:00:00,2020-02-02 20:00:00,03-02-2020 19:16,Surat,515,ILLEGAL POSSESSION,25,M,Blunt Object,Other Crime,7,Yes,2020-03-05 15:00:00,2020,2,2,19.0,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
790,2020-03-02 05:00:00,2020-02-02 21:00:00,03-02-2020 17:51,Lucknow,530,ARSON,62,F,Poison,Fire Accident,7,Yes,2020-02-25 05:00:00,2020,2,2,17.0,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
791,2020-03-02 19:00:00,2020-02-02 22:00:00,03-02-2020 02:46,Indore,480,VEHICLE - STOLEN,41,F,Firearm,Violent Crime,5,Yes,2020-04-10 19:00:00,2020,2,2,2.0,22.7203616,75.8681996,22.7203616,75.8681996,22.7203616,75.8681996
802,2020-05-02 11:00:00,2020-02-03 09:00:00,04-02-2020 04:52,Mumbai,344,PUBLIC INTOXICATION,73,M,Blunt Object,Other Crime,6,Yes,2020-02-25 11:00:00,2020,2,3,4.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
807,2020-04-02 04:00:00,2020-02-03 14:00:00,03-02-2020 14:32,Mumbai,272,DOMESTIC VIOLENCE,14,F,Other,Violent Crime,4,Yes,2020-05-01 04:00:00,2020,2,3,14.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
808,2020-06-02 07:00:00,2020-02-03 15:00:00,03-02-2020 22:21,Bangalore,546,COUNTERFEITING,57,M,Blunt Object,Other Crime,2,Yes,2020-03-19 07:00:00,2020,2,3,22.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
810,2020-05-02 20:00:00,2020-02-03 17:00:00,04-02-2020 14:41,Chennai,467,FIREARM OFFENSE,46,M,Explosives,Fire Accident,10,Yes,2020-03-07 20:00:00,2020,2,3,14.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
811,2020-06-02 09:00:00,2020-02-03 18:00:00,03-02-2020 22:00,Kolkata,525,FRAUD,29,F,Blunt Object,Other Crime,5,Yes,2020-03-11 09:00:00,2020,2,3,22.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
817,2020-06-02 03:00:00,2020-02-04 00:00:00,04-02-2020 13:14,Kanpur,234,VEHICLE - STOLEN,16,F,Other,Violent Crime,5,Yes,2020-02-13 03:00:00,2020,2,4,13.0,26.4609135,80.3217588,26.4609135,80.3217588,26.4609135,80.3217588
819,2020-05-02 11:00:00,2020-02-04 02:00:00,04-02-2020 20:58,Ahmedabad,258,SEXUAL ASSAULT,37,F,Unknown,Violent Crime,13,Yes,2020-08-04 11:00:00,2020,2,4,20.0,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
821,2020-06-02 00:00:00,2020-02-04 04:00:00,05-02-2020 01:12,Hyderabad,408,FIREARM OFFENSE,76,F,Blunt Object,Fire Accident,5,Yes,2020-03-11 00:00:00,2020,2,4,1.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
823,2020-06-02 17:00:00,2020-02-04 06:00:00,04-02-2020 20:28,Kolkata,340,ASSAULT,34,F,Other,Violent Crime,8,Yes,2020-03-14 17:00:00,2020,2,4,20.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
826,2020-05-02 05:00:00,2020-02-04 09:00:00,04-02-2020 09:21,Bangalore,204,PUBLIC INTOXICATION,68,F,Knife,Other Crime,4,Yes,2020-02-27 05:00:00,2020,2,4,9.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
831,2020-04-02 15:00:00,2020-02-04 14:00:00,04-02-2020 17:02,Nashik,597,TRAFFIC VIOLATION,67,F,Firearm,Traffic Fatality,9,Yes,2020-02-25 15:00:00,2020,2,4,17.0,20.0112475,73.7902364,20.0112475,73.7902364,20.0112475,73.7902364
833,2020-05-02 08:00:00,2020-02-04 16:00:00,04-02-2020 18:46,Mumbai,445,CYBERCRIME,14,M,Knife,Other Crime,16,Yes,2020-03-16 08:00:00,2020,2,4,18.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
834,2020-04-02 18:00:00,2020-02-04 17:00:00,05-02-2020 16:24,Chennai,222,DOMESTIC VIOLENCE,16,F,Poison,Violent Crime,5,Yes,2020-04-27 18:00:00,2020,2,4,16.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
837,2020-06-02 11:00:00,2020-02-04 20:00:00,05-02-2020 01:22,Pune,442,ARSON,28,F,Other,Fire Accident,1,Yes,2020-03-12 11:00:00,2020,2,4,1.0,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
839,2020-07-02 02:00:00,2020-02-04 22:00:00,05-02-2020 16:26,Kolkata,127,TRAFFIC VIOLATION,66,M,Other,Traffic Fatality,10,Yes,2020-03-06 02:00:00,2020,2,4,16.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
841,2020-06-02 20:00:00,2020-02-05 00:00:00,05-02-2020 08:16,Surat,167,DRUG OFFENSE,22,M,Explosives,Other Crime,1,Yes,2020-03-07 20:00:00,2020,2,5,8.0,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
842,2020-05-02 17:00:00,2020-02-05 01:00:00,05-02-2020 08:44,Visakhapatnam,476,ARSON,63,F,Poison,Fire Accident,13,Yes,2020-04-02 17:00:00,2020,2,5,8.0,17.6935526,83.2921297,17.6935526,83.2921297,17.6935526,83.2921297
843,2020-07-02 15:00:00,2020-02-05 02:00:00,05-02-2020 07:10,Ludhiana,134,EXTORTION,72,F,Firearm,Other Crime,9,Yes,2020-04-29 15:00:00,2020,2,5,7.0,30.9090157,75.851601,30.9090157,75.851601,30.9090157,75.851601
845,2020-07-02 10:00:00,2020-02-05 04:00:00,05-02-2020 15:56,Kalyan,249,DOMESTIC VIOLENCE,23,F,Poison,Violent Crime,1,Yes,2020-03-21 10:00:00,2020,2,5,15.0,19.2396742,73.1366482,19.2396742,73.1366482,19.2396742,73.1366482
846,2020-07-02 13:00:00,2020-02-05 05:00:00,05-02-2020 16:41,Hyderabad,408,COUNTERFEITING,28,F,Unknown,Other Crime,10,Yes,2020-02-16 13:00:00,2020,2,5,16.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
849,2020-06-02 02:00:00,2020-02-05 08:00:00,05-02-2020 12:16,Pune,119,PUBLIC INTOXICATION,53,M,Poison,Other Crime,5,Yes,2020-02-08 02:00:00,2020,2,5,12.0,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
851,2020-05-02 22:00:00,2020-02-05 10:00:00,06-02-2020 05:37,Mumbai,161,FIREARM OFFENSE,49,M,Knife,Fire Accident,1,Yes,2020-03-29 22:00:00,2020,2,5,5.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
852,2020-06-02 03:00:00,2020-02-05 11:00:00,05-02-2020 23:30,Chennai,190,VEHICLE - STOLEN,52,F,Unknown,Violent Crime,16,Yes,2020-04-14 03:00:00,2020,2,5,23.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
853,2020-06-02 14:00:00,2020-02-05 12:00:00,06-02-2020 10:14,Bangalore,422,VANDALISM,13,M,Explosives,Other Crime,19,Yes,2020-02-16 14:00:00,2020,2,5,10.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
854,2020-06-02 23:00:00,2020-02-05 13:00:00,06-02-2020 06:00,Surat,514,ARSON,75,M,Explosives,Fire Accident,9,Yes,2020-03-28 23:00:00,2020,2,5,6.0,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
855,2020-06-02 16:00:00,2020-02-05 14:00:00,05-02-2020 23:25,Delhi,225,TRAFFIC VIOLATION,10,F,Poison,Traffic Fatality,10,Yes,2020-02-20 16:00:00,2020,2,5,23.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
857,2020-07-02 00:00:00,2020-02-05 16:00:00,06-02-2020 00:07,Kolkata,501,KIDNAPPING,32,F,Blunt Object,Other Crime,7,Yes,2020-03-29 00:00:00,2020,2,5,0.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
858,2020-07-02 01:00:00,2020-02-05 17:00:00,06-02-2020 12:48,Mumbai,318,DOMESTIC VIOLENCE,67,M,Firearm,Violent Crime,6,Yes,2020-05-05 01:00:00,2020,2,5,12.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
860,2020-07-02 04:00:00,2020-02-05 19:00:00,06-02-2020 08:52,Kanpur,269,KIDNAPPING,12,M,Knife,Other Crime,9,Yes,2020-04-01 04:00:00,2020,2,5,8.0,26.4609135,80.3217588,26.4609135,80.3217588,26.4609135,80.3217588
861,2020-06-02 07:00:00,2020-02-05 20:00:00,06-02-2020 07:48,Nashik,569,DOMESTIC VIOLENCE,45,F,Knife,Violent Crime,5,Yes,2020-02-15 07:00:00,2020,2,5,7.0,20.0112475,73.7902364,20.0112475,73.7902364,20.0112475,73.7902364
862,2020-06-02 10:00:00,2020-02-05 21:00:00,06-02-2020 03:02,Lucknow,139,CYBERCRIME,74,M,Poison,Other Crime,5,Yes,2020-05-02 10:00:00,2020,2,5,3.0,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
864,2020-07-02 08:00:00,2020-02-05 23:00:00,06-02-2020 14:14,Indore,475,SEXUAL ASSAULT,50,F,Blunt Object,Violent Crime,4,Yes,2020-12-28 08:00:00,2020,2,5,14.0,22.7203616,75.8681996,22.7203616,75.8681996,22.7203616,75.8681996
865,2020-08-02 17:00:00,2020-02-06 00:00:00,06-02-2020 12:51,Thane,330,SHOPLIFTING,59,F,Firearm,Other Crime,6,Yes,2020-03-19 17:00:00,2020,2,6,12.0,19.1943294,72.9701779,19.1943294,72.9701779,19.1943294,72.9701779
866,2020-08-02 18:00:00,2020-02-06 01:00:00,06-02-2020 18:17,Ahmedabad,230,BURGLARY,66,F,Unknown,Other Crime,5,Yes,2020-04-24 18:00:00,2020,2,6,18.0,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
867,2020-08-02 10:00:00,2020-02-06 02:00:00,06-02-2020 11:31,Pune,139,SEXUAL ASSAULT,71,F,Blunt Object,Violent Crime,7,Yes,2021-09-28 10:00:00,2020,2,6,11.0,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
868,2020-07-02 05:00:00,2020-02-06 03:00:00,06-02-2020 05:16,Mumbai,545,VANDALISM,22,F,Knife,Other Crime,4,Yes,2020-03-25 05:00:00,2020,2,6,5.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
870,2020-08-02 18:00:00,2020-02-06 05:00:00,06-02-2020 07:03,Srinagar,528,DRUG OFFENSE,65,F,Blunt Object,Other Crime,9,Yes,2020-04-18 18:00:00,2020,2,6,7.0,34.0747444,74.8204443,34.0747444,74.8204443,34.0747444,74.8204443
878,2020-07-02 18:00:00,2020-02-06 13:00:00,07-02-2020 09:23,Chennai,366,COUNTERFEITING,10,M,Other,Other Crime,6,Yes,2020-04-09 18:00:00,2020,2,6,9.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
881,2020-09-02 00:00:00,2020-02-06 16:00:00,06-02-2020 23:22,Bangalore,180,IDENTITY THEFT,25,F,Poison,Violent Crime,1,Yes,2020-03-08 00:00:00,2020,2,6,23.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
882,2020-09-02 16:00:00,2020-02-06 17:00:00,07-02-2020 10:48,Chennai,255,VANDALISM,45,F,Explosives,Other Crime,17,Yes,2020-04-24 16:00:00,2020,2,6,10.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
883,2020-09-02 03:00:00,2020-02-06 18:00:00,06-02-2020 22:13,Chennai,179,DRUG OFFENSE,38,M,Knife,Other Crime,7,Yes,2020-05-02 03:00:00,2020,2,6,22.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
884,2020-08-02 12:00:00,2020-02-06 19:00:00,06-02-2020 21:26,Delhi,304,VEHICLE - STOLEN,17,M,Other,Violent Crime,10,Yes,2020-04-23 12:00:00,2020,2,6,21.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
889,2020-09-02 00:00:00,2020-02-07 00:00:00,07-02-2020 19:36,Bangalore,258,IDENTITY THEFT,79,F,Explosives,Violent Crime,10,Yes,2020-03-30 00:00:00,2020,2,7,19.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
890,2020-07-02 15:00:00,2020-02-07 01:00:00,07-02-2020 22:39,Vasai,207,ROBBERY,19,M,Firearm,Violent Crime,12,Yes,2020-05-06 15:00:00,2020,2,7,22.0,19.3428238,72.805441,19.3428238,72.805441,19.3428238,72.805441
891,2020-07-02 22:00:00,2020-02-07 02:00:00,07-02-2020 02:14,Delhi,267,ARSON,37,F,Blunt Object,Fire Accident,15,Yes,2020-03-01 22:00:00,2020,2,7,2.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
893,2020-08-02 11:00:00,2020-02-07 04:00:00,07-02-2020 21:49,Hyderabad,246,TRAFFIC VIOLATION,34,M,Poison,Traffic Fatality,16,Yes,2020-02-18 11:00:00,2020,2,7,21.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
895,2020-08-02 06:00:00,2020-02-07 06:00:00,08-02-2020 00:09,Bangalore,532,DOMESTIC VIOLENCE,49,F,Poison,Violent Crime,10,Yes,2020-03-01 06:00:00,2020,2,7,0.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
898,2020-09-02 05:00:00,2020-02-07 09:00:00,07-02-2020 18:38,Bangalore,387,ARSON,76,F,Blunt Object,Fire Accident,12,Yes,2020-03-15 05:00:00,2020,2,7,18.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
899,2020-10-02 02:00:00,2020-02-07 10:00:00,08-02-2020 03:59,Rajkot,164,PUBLIC INTOXICATION,58,F,Firearm,Other Crime,16,Yes,2020-02-22 02:00:00,2020,2,7,3.0,22.3053263,70.8028377,22.3053263,70.8028377,22.3053263,70.8028377
900,2020-08-02 11:00:00,2020-02-07 11:00:00,07-02-2020 19:16,Hyderabad,535,TRAFFIC VIOLATION,77,M,Knife,Traffic Fatality,2,Yes,2020-02-12 11:00:00,2020,2,7,19.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
903,2020-08-02 12:00:00,2020-02-07 14:00:00,08-02-2020 04:34,Surat,493,TRAFFIC VIOLATION,65,F,Knife,Traffic Fatality,6,Yes,2020-02-13 12:00:00,2020,2,7,4.0,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
904,2020-07-02 22:00:00,2020-02-07 15:00:00,07-02-2020 22:02,Lucknow,441,TRAFFIC VIOLATION,62,M,Other,Traffic Fatality,15,Yes,2020-02-19 22:00:00,2020,2,7,22.0,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
906,2020-10-02 07:00:00,2020-02-07 17:00:00,08-02-2020 03:52,Bangalore,274,EXTORTION,17,F,Firearm,Other Crime,13,Yes,2020-04-21 07:00:00,2020,2,7,3.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
908,2020-10-02 01:00:00,2020-02-07 19:00:00,08-02-2020 04:48,Ahmedabad,568,ILLEGAL POSSESSION,57,M,Explosives,Other Crime,17,Yes,2020-03-03 01:00:00,2020,2,7,4.0,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
911,2020-10-02 19:00:00,2020-02-07 22:00:00,08-02-2020 21:04,Mumbai,376,BURGLARY,27,M,Knife,Other Crime,1,Yes,2020-07-03 19:00:00,2020,2,7,21.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
